# This file incorporates the tabulated CO2 partition-function data
# from Exomol

@ISOTOPES
            266            366            627            628          

# Temperature (K), partition function for each isotope:
@DATA
   1545.0   1.0222018e+04  2.1483958e+04  1.2827970e+05  2.2281496e+04
   1550.0   1.0329673e+04  2.1712039e+04  1.2963460e+05  2.2517455e+04
   1555.0   1.0438253e+04  2.1942092e+04  1.3100116e+05  2.2755450e+04
   1560.0   1.0547762e+04  2.2174132e+04  1.3237947e+05  2.2995494e+04
   1565.0   1.0658209e+04  2.2408171e+04  1.3376960e+05  2.3237602e+04
   1570.0   1.0769598e+04  2.2644223e+04  1.3517162e+05  2.3481787e+04
   1575.0   1.0881936e+04  2.2882302e+04  1.3658561e+05  2.3728062e+04
   1580.0   1.0995229e+04  2.3122419e+04  1.3801166e+05  2.3976442e+04
   1585.0   1.1109483e+04  2.3364590e+04  1.3944984e+05  2.4226940e+04
   1590.0   1.1224705e+04  2.3608827e+04  1.4090024e+05  2.4479570e+04
   1595.0   1.1340901e+04  2.3855144e+04  1.4236292e+05  2.4734347e+04
   1600.0   1.1458076e+04  2.4103554e+04  1.4383797e+05  2.4991283e+04
   1605.0   1.1576239e+04  2.4354072e+04  1.4532548e+05  2.5250393e+04
   1610.0   1.1695394e+04  2.4606710e+04  1.4682551e+05  2.5511691e+04
   1615.0   1.1815549e+04  2.4861483e+04  1.4833816e+05  2.5775192e+04
   1620.0   1.1936710e+04  2.5118405e+04  1.4986351e+05  2.6040909e+04
   1625.0   1.2058882e+04  2.5377489e+04  1.5140163e+05  2.6308857e+04
   1630.0   1.2182074e+04  2.5638750e+04  1.5295261e+05  2.6579051e+04
   1635.0   1.2306291e+04  2.5902201e+04  1.5451653e+05  2.6851504e+04
   1640.0   1.2431539e+04  2.6167856e+04  1.5609347e+05  2.7126232e+04
   1645.0   1.2557827e+04  2.6435731e+04  1.5768353e+05  2.7403248e+04
   1650.0   1.2685159e+04  2.6705838e+04  1.5928677e+05  2.7682568e+04
   1655.0   1.2813543e+04  2.6978192e+04  1.6090329e+05  2.7964207e+04
